date,maturity,value
1986-07-31,4.083333333333333,0.0587218396578035
1986-07-31,4.166666666666667,0.05865795340966927
1986-07-31,4.25,0.058597218022982255
1986-07-31,4.333333333333333,0.0585395877995284
1986-07-31,4.416666666666667,0.058485012375078485
1986-07-31,4.5,0.05843343717181459
1986-07-31,4.583333333333333,0.05838480454082386
1986-07-31,4.666666666666667,0.058339055674871215
1986-07-31,4.75,0.058296131090434876
1986-07-31,4.833333333333333,0.05825597068787164
1986-07-31,4.916666666666667,0.05821851380363072
1986-07-31,5.0,0.058183699257245876
1986-08-31,2.0833333333333335,0.06245771207298029
1986-08-31,2.1666666666666665,0.06225693941478932
1986-08-31,2.25,0.06205982375499942
1986-08-31,2.3333333333333335,0.06186655917987685
1986-08-31,2.4166666666666665,0.061677316877619966
1986-08-31,2.5,0.061492248745342655
1986-08-31,2.5833333333333335,0.06131148998204042
1986-08-31,2.6666666666666665,0.06113515888120005
1986-08-31,2.75,0.06096335779836815
1986-08-31,2.8333333333333335,0.060796174765600425
1986-08-31,2.9166666666666665,0.060633679408503255
1986-08-31,3.0,0.06047592078980558
1986-08-31,3.0833333333333335,0.060322929480642
1986-08-31,3.1666666666666665,0.060174719330028915
1986-08-31,3.25,0.06003128918418312
1986-08-31,3.3333333333333335,0.05989262443891649
1986-08-31,3.4166666666666665,0.059758698657375965
1986-08-31,3.5,0.059629475138653645
1986-08-31,3.5833333333333335,0.05950490755859681
1986-08-31,3.6666666666666665,0.05938493950041858
1986-08-31,3.75,0.059269509309348226
1986-08-31,3.8333333333333335,0.05915855279859162
1986-08-31,3.9166666666666665,0.05905200358212477
1986-08-31,4.0,0.05894979330378023
1986-08-31,4.083333333333333,0.05885185183828204
1986-08-31,4.166666666666667,0.05875810746815672
1986-08-31,4.25,0.05866848703983105
1986-08-31,4.333333333333333,0.058582916101718466
1986-08-31,4.416666666666667,0.058501319037719185
1986-08-31,4.5,0.05842361955424689
1986-08-31,4.583333333333333,0.05834974152550236
1986-08-31,4.666666666666667,0.058279609152023466
1986-08-31,4.75,0.058213146932779
1986-08-31,4.833333333333333,0.058150279639441686
1986-08-31,4.916666666666667,0.05809093229327779
1986-08-31,5.0,0.05803503014434755
1986-09-30,2.0833333333333335,0.0723477243899317
1986-09-30,2.1666666666666665,0.07247908513648038
1986-09-30,2.25,0.07258970197169011
